,City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
0,15,20,0,35,8597,95,1,94,1,0
1,15,20,0,35,12165,34,1,92,1,0
2,15,20,0,35,1948,31,0,57,0,0
3,15,20,0,35,14215,34,1,56,1,2
4,15,20,0,35,8985,33,0,55,0,1
5,15,20,0,12,7900,95,0,124,0,1
6,7,19,36,46,3980,95,0,263,0,1
7,7,19,36,46,6590,52,0,186,0,1
8,7,19,36,46,8105,48,0,23,0,1
9,7,19,36,46,8650,97,0,0,0,2
10,7,19,36,45,6760,32,0,232,0,2
11,7,19,36,45,6570,52,0,139,0,2
12,7,19,35,44,10240,75,0,264,0,2
13,7,19,35,44,10713,75,0,179,0,2
14,7,19,35,44,14828,15,0,28,0,2
15,7,19,35,44,13426,88,0,179,0,0
16,7,19,33,41,2534,95,1,460,1,2
17,7,19,33,41,7653,15,1,460,1,1
18,7,19,33,41,5789,50,1,460,1,0
19,7,19,33,41,2783,10,0,460,0,2
20,7,19,33,41,8954,10,0,460,0,2
21,7,19,33,41,6628,95,0,460,0,1
22,7,19,33,41,3589,48,0,460,0,0
23,7,19,28,34,7654,15,0,163,0,1
24,7,19,28,34,14611,15,0,159,0,1
25,7,19,28,34,12452,95,1,71,1,1
26,7,19,28,34,6267,50,0,106,0,1
27,7,19,27,33,11867,65,0,301,2,1
28,7,19,27,33,11884,10,0,351,2,2
29,7,19,27,33,12555,95,0,137,0,2
30,7,19,25,31,10833,4,0,415,0,2
31,7,19,25,31,6332,30,0,426,0,1
32,7,19,25,31,3917,13,0,415,0,0
33,7,19,25,31,10780,21,1,414,1,0
34,7,19,25,31,3600,95,0,405,0,0
35,7,19,25,31,12990,75,1,361,1,1
36,7,19,25,31,6541,95,0,361,0,2
37,7,19,25,31,361,75,1,361,1,1
38,7,19,25,31,7447,65,0,361,0,0
39,7,19,25,31,6014,21,0,360,0,0
40,7,19,25,31,9637,95,1,343,1,1
41,7,19,25,31,9307,61,1,343,1,0
42,7,19,25,31,10679,61,1,343,1,0
43,7,19,25,31,2724,95,0,343,0,2
44,7,19,25,31,14439,4,0,343,0,0
45,7,19,25,31,7758,75,1,337,1,1
46,7,19,25,31,5765,75,0,325,0,1
47,7,19,21,26,10777,83,0,284,0,2
48,7,19,21,26,4437,95,0,300,0,2
49,7,19,19,23,981,95,0,254,0,2
50,7,19,19,23,5676,52,0,195,0,2
51,7,19,16,20,14214,32,1,370,1,2
52,7,19,16,20,3282,32,1,370,1,2
53,7,19,16,20,3282,32,1,370,1,2
54,7,19,16,20,9690,61,1,370,1,1
55,7,19,16,20,11967,95,1,370,1,0
56,7,19,16,20,238,95,1,370,1,0
57,7,19,16,20,3834,32,0,370,0,2
58,7,19,16,20,8238,66,0,370,0,1
59,7,19,16,20,10653,66,0,370,0,1
60,7,19,16,20,10554,33,0,370,0,0
61,7,19,16,20,736,33,0,370,0,0
62,7,19,15,19,6004,52,1,364,1,2
63,7,19,15,19,3559,97,1,364,1,1
64,7,19,15,19,3138,97,1,364,1,1
65,7,19,15,19,14133,15,1,364,1,0
66,7,19,15,19,11778,32,0,364,0,2
67,7,19,15,19,14047,97,0,364,0,1
68,7,19,15,19,408,97,0,364,0,1
69,7,19,15,19,1713,75,0,364,0,0
70,7,19,15,19,3905,75,0,364,0,0
71,7,19,14,1,7648,15,0,459,0,2
72,7,19,14,1,1083,95,1,440,1,2
73,7,19,14,1,2126,15,1,440,1,0
74,7,19,14,1,2391,95,0,440,0,1
75,7,19,14,1,14633,50,0,440,0,0
76,7,19,14,1,7648,15,0,413,0,1
77,7,19,14,1,9026,50,0,371,0,1
78,7,19,12,17,14465,10,0,359,0,2
79,7,19,12,17,3774,10,0,359,0,2
80,7,19,12,17,7565,31,0,359,0,1
81,7,19,12,17,13193,31,0,359,0,1
82,7,19,12,17,12247,97,0,359,0,0
83,7,19,12,17,2625,97,0,359,0,0
84,7,19,11,15,2678,48,0,421,0,1
85,7,19,11,15,8926,75,1,355,1,2
86,7,19,11,15,1587,31,1,355,1,0
87,7,19,11,15,2698,75,1,355,1,2
88,7,19,11,15,10324,31,0,355,0,0
89,7,19,11,15,10924,31,0,464,0,2
90,7,19,11,15,2603,48,0,464,0,0
91,7,19,10,24,3703,95,0,438,2,1
92,7,19,10,24,12298,33,0,438,2,2
93,7,19,10,14,12617,95,1,438,2,1
94,7,19,10,13,12717,81,1,438,2,2
95,7,19,10,13,6718,32,0,374,2,1
96,7,19,9,11,4655,4,0,299,0,1
97,7,19,9,11,5193,95,0,283,0,1
98,7,19,9,11,4493,32,0,299,0,0
99,7,19,9,10,4402,48,0,442,0,1
100,7,19,6,6,14349,83,1,294,1,2
101,7,19,6,6,9688,83,0,293,0,2
102,7,19,6,6,5476,13,1,292,1,2
103,7,19,6,6,1218,31,0,293,0,0
104,7,19,6,6,3841,13,0,292,0,0
105,7,19,6,6,1508,31,0,289,0,0
106,7,19,6,6,12097,75,0,281,0,1
107,7,19,5,5,13743,61,0,262,0,0
108,7,19,5,5,14848,32,0,225,0,0
109,7,19,5,5,9078,1,0,248,0,0
110,7,19,5,5,14318,95,0,184,0,1
111,7,19,5,5,8506,95,0,138,0,1
112,7,19,3,3,9961,52,1,314,1,2
113,7,19,3,3,9505,95,1,314,1,1
114,7,19,3,3,14535,95,1,314,1,1
115,7,19,3,3,14820,15,1,314,1,0
116,7,19,3,3,12355,25,0,314,0,2
117,7,19,3,3,14531,95,0,314,0,1
118,7,19,3,3,14878,97,0,314,0,0
119,7,19,2,2,2389,95,0,452,0,2
120,7,19,3,3,10261,97,0,314,0,0
121,7,19,2,2,13903,31,0,411,0,0
122,7,19,2,2,7624,95,0,386,0,1
123,7,19,2,2,9198,32,0,368,0,1
124,7,19,2,2,2714,32,0,330,0,1
125,7,19,2,2,2714,32,0,330,0,1
126,7,19,2,2,4813,83,0,156,0,2
127,7,19,2,2,2115,95,1,145,1,1
128,7,19,2,2,519,95,0,145,0,1
129,7,19,2,2,1277,95,1,143,1,1
130,7,19,2,2,4588,95,0,143,0,1
131,7,19,2,2,12601,49,0,143,0,2
132,7,19,2,2,11636,32,0,132,0,0
133,7,19,2,2,14426,13,1,113,1,0
134,7,19,2,2,10620,75,1,83,1,0
135,7,19,2,2,443,95,1,53,1,1
136,7,19,2,2,9834,49,1,53,1,0
137,7,19,1,0,8554,95,0,378,0,2
138,7,19,0,43,3223,95,0,461,0,2
139,7,19,0,43,7048,97,0,461,0,1
140,7,19,0,43,7820,32,0,461,0,0
141,7,19,0,36,2476,95,1,342,1,1
142,7,19,0,36,11269,95,1,431,1,1
143,7,19,0,35,5171,95,0,144,0,1
144,7,19,0,35,5461,95,1,142,1,1
145,7,19,0,35,7984,95,0,142,0,1
146,7,19,0,35,12561,95,1,141,1,1
147,7,19,0,35,6085,95,1,141,1,1
148,7,19,0,35,5171,95,0,141,0,1
149,7,19,0,35,763,13,0,133,0,1
150,7,19,0,35,763,13,0,97,0,1
151,7,19,0,35,12043,4,0,94,0,1
152,7,19,0,35,1918,95,0,92,0,1
153,7,19,0,35,14321,95,1,92,1,2
154,7,19,0,35,6085,95,1,56,1,2
155,7,19,0,35,8869,95,1,54,1,2
156,7,19,0,12,8874,95,1,73,1,2
157,11,18,36,46,3174,70,0,246,0,2
158,11,18,36,46,7760,70,0,170,0,2
159,11,18,36,46,10042,11,0,246,0,0
160,11,18,36,46,11896,40,0,23,0,0
161,11,18,36,45,6303,86,0,232,0,0
162,11,18,36,45,11863,11,0,139,0,0
163,11,18,35,44,8230,34,0,264,0,0
164,11,18,35,44,1170,20,0,273,0,0
165,11,18,35,44,8464,93,0,179,0,1
166,11,18,35,44,9815,93,0,28,0,1
167,11,18,33,41,2632,34,1,460,1,2
168,11,18,33,41,297,93,1,460,1,1
169,11,18,33,41,1447,11,1,460,1,0
170,11,18,33,41,10263,11,1,460,1,0
171,11,18,33,41,3099,11,0,460,0,2
172,11,18,33,41,3587,93,0,460,0,1
173,11,18,33,41,3315,75,0,460,0,0
174,11,18,28,34,5204,34,0,162,2,2
175,11,18,28,34,12337,93,0,163,2,1
176,11,18,28,34,10249,5,0,106,2,0
177,11,18,27,33,8321,83,0,301,2,0
178,11,18,27,33,1687,93,0,351,2,2
179,11,18,27,33,7723,30,0,137,0,0
180,11,18,25,31,5289,34,0,415,0,1
181,11,18,25,31,14623,93,0,426,0,2
182,11,18,25,31,2135,93,1,414,1,2
183,11,18,25,31,7961,93,0,405,0,2
184,11,18,25,31,6417,11,1,404,1,0
185,11,18,25,31,12716,93,1,361,1,0
186,11,18,25,31,4063,34,1,361,1,1
187,11,18,25,31,4647,34,0,361,0,1
188,11,18,25,31,3176,93,0,360,0,2
189,11,18,25,31,12584,93,1,343,1,2
190,11,18,25,31,7837,34,1,343,1,1
191,11,18,25,31,14348,33,0,343,0,2
192,11,18,25,31,5737,75,1,343,1,0
193,11,18,25,31,6876,34,0,343,0,1
194,11,18,25,31,8136,93,0,343,0,0
195,11,18,25,31,7092,34,0,337,0,1
196,11,18,21,26,5561,40,0,300,0,2
197,11,18,21,26,5561,40,0,300,0,2
198,11,18,19,23,7880,34,0,400,0,1
199,11,18,19,23,6492,93,0,239,0,1
200,11,18,19,23,9951,31,0,18,0,1
201,11,18,16,20,10246,86,1,370,1,2
202,11,18,16,20,13976,99,1,370,1,1
203,11,18,16,20,5603,86,1,370,1,2
204,11,18,16,20,2505,99,1,370,1,1
205,11,18,16,20,4530,93,1,370,1,0
206,11,18,16,20,8163,25,0,370,0,2
207,11,18,16,20,14726,42,0,370,0,1
208,11,18,16,20,12849,42,0,370,0,1
209,11,18,16,20,2908,42,0,370,0,1
210,11,18,16,20,8743,93,0,370,0,0
211,11,18,15,19,11549,97,1,364,1,2
212,11,18,15,19,13468,93,1,364,1,1
213,11,18,15,19,948,93,1,364,1,1
214,11,18,15,19,7998,93,1,364,1,1
215,11,18,15,19,7095,34,1,364,1,0
216,11,18,15,19,6334,93,0,364,0,2
217,11,18,15,19,7071,34,0,364,0,1
218,11,18,15,19,12615,75,0,364,0,0
219,11,18,15,19,9138,75,0,364,0,0
220,11,18,14,1,11937,93,1,459,1,1
221,11,18,14,1,4673,75,1,440,1,2
222,11,18,14,1,10887,34,1,440,1,0
223,11,18,14,1,8153,93,0,440,0,1
224,11,18,14,1,12940,86,0,417,0,0
225,11,18,14,1,4741,40,0,440,0,0
226,11,18,14,1,3120,93,0,379,0,1
227,11,18,14,1,2774,93,1,313,1,2
228,11,18,12,17,9353,34,0,359,0,2
229,11,18,12,17,12455,86,0,359,0,1
230,11,18,12,17,958,86,0,359,0,1
231,11,18,12,17,11331,86,0,359,0,1
232,11,18,12,17,2728,93,0,359,0,0
233,11,18,11,15,12042,93,0,421,0,1
234,11,18,11,15,4258,40,0,420,0,0
235,11,18,11,15,12536,40,1,355,1,0
236,11,18,11,15,1587,31,1,355,1,1
237,11,18,11,15,3862,31,0,355,0,1
238,11,18,11,15,11136,93,0,354,0,0
239,11,18,11,15,7959,93,0,464,0,0
240,11,18,10,24,10869,93,0,438,2,1
241,11,18,10,24,3599,93,0,374,2,2
242,11,18,10,24,4305,93,0,438,2,1
243,11,18,10,14,11112,93,0,438,2,1
244,11,18,10,14,11442,93,0,374,2,0
245,11,18,10,13,13823,75,0,438,2,0
246,11,18,9,11,9048,34,0,299,0,2
247,11,18,9,11,14364,34,0,299,0,2
248,11,18,9,11,6878,93,0,298,0,0
249,11,18,9,10,11966,93,0,442,0,1
250,11,18,6,6,3594,75,0,293,0,2
251,11,18,6,6,4290,34,1,292,1,1
252,11,18,6,6,9948,93,0,291,0,1
253,11,18,6,6,8661,25,0,292,0,2
254,11,18,6,6,5241,34,0,287,0,1
255,11,18,6,6,14707,93,0,281,0,0
256,11,18,5,5,11547,93,0,240,0,2
257,11,18,5,5,6840,93,0,194,0,2
258,11,18,5,5,7094,34,0,217,0,0
259,11,18,5,5,6913,70,0,176,0,0
260,11,18,5,5,3697,34,0,6,0,0
261,11,18,3,3,4490,11,1,314,1,2
262,11,18,3,3,9849,93,1,314,1,1
263,11,18,3,3,3139,97,1,314,1,0
264,11,18,3,3,13319,97,1,314,1,0
265,11,18,3,3,8374,48,0,314,0,2
266,11,18,3,3,6752,97,0,314,0,1
267,11,18,3,3,7865,93,0,314,0,0
268,11,18,2,2,713,93,0,424,0,2
269,11,18,2,2,713,93,0,424,0,2
270,11,18,2,2,3391,93,0,389,0,0
271,11,18,2,2,5001,34,0,382,0,0
272,11,18,2,2,7601,93,1,330,1,0
273,11,18,2,2,6647,93,0,259,0,0
274,11,18,2,2,10601,93,1,145,1,1
275,11,18,2,2,8041,30,0,153,0,0
276,11,18,2,2,13611,93,0,145,0,1
277,11,18,2,2,9666,34,1,143,1,1
278,11,18,2,2,12040,93,0,143,0,1
279,11,18,2,2,6781,34,1,129,1,1
280,11,18,2,2,1512,34,1,129,1,0
281,11,18,2,2,1223,93,1,91,1,2
282,11,18,2,2,1984,20,0,75,0,2
283,11,18,2,2,8041,30,0,49,0,2
284,11,18,0,43,11124,97,0,461,0,2
285,11,18,0,43,9093,93,0,461,0,1
286,11,18,0,43,806,97,0,461,0,2
287,11,18,0,43,7143,40,0,461,0,0
288,11,18,0,35,10289,34,0,144,0,2
289,11,18,0,35,5895,33,1,142,1,2
290,11,18,0,35,7194,93,0,142,0,2
291,11,18,0,35,6874,93,0,142,0,2
292,11,18,0,35,7801,83,1,141,1,2
293,11,18,0,35,11684,34,1,133,1,1
294,11,18,0,35,7010,34,1,95,1,1
295,11,18,0,35,6218,93,1,93,1,1
296,11,18,0,35,11441,93,0,84,0,1
297,11,18,0,35,13864,40,0,92,0,2
298,11,18,0,35,10648,34,0,56,0,2
299,11,18,0,35,7194,93,0,54,0,2
300,11,18,0,12,152,93,0,73,0,2
301,10,17,36,46,8069,86,0,232,0,2
302,10,17,36,46,4393,75,0,139,0,2
303,10,17,36,46,5221,32,0,232,0,0
304,10,17,36,45,6933,11,0,272,0,0
305,10,17,36,45,12740,50,0,213,0,0
306,10,17,36,45,12103,75,0,0,0,0
307,10,17,35,44,538,40,0,252,0,0
308,10,17,35,44,12014,11,0,264,0,0
309,10,17,35,44,157,93,0,1,0,1
310,10,17,33,41,11264,93,1,460,1,2
311,10,17,33,41,12002,50,1,460,1,1
312,10,17,33,41,8037,52,1,460,1,0
313,10,17,33,41,11553,93,0,460,0,2
314,10,17,33,41,6181,52,1,460,1,0
315,10,17,33,41,12214,70,0,460,0,1
316,10,17,33,41,11416,20,0,460,0,0
317,10,17,28,34,12839,61,0,430,2,2
318,10,17,28,34,13985,34,0,159,2,2
319,10,17,28,34,729,95,0,161,2,1
320,10,17,27,33,11629,32,0,301,2,0
321,10,17,27,33,3079,32,0,353,2,1
322,10,17,27,33,893,34,0,351,2,0
323,10,17,25,31,3259,34,0,426,0,0
324,10,17,25,31,5227,86,0,415,0,0
325,10,17,25,31,1774,93,0,415,0,2
326,10,17,25,31,13452,75,1,414,1,0
327,10,17,25,31,12825,86,0,405,0,0
328,10,17,25,31,4300,11,1,361,1,2
329,10,17,25,31,11741,34,0,361,0,2
330,10,17,25,31,13150,34,0,361,0,2
331,10,17,25,31,7099,32,0,361,0,0
332,10,17,25,31,4218,93,0,360,0,0
333,10,17,25,31,14397,34,1,343,1,1
334,10,17,25,31,10959,95,1,343,1,0
335,10,17,25,31,7604,33,0,343,0,2
336,10,17,25,31,1593,95,1,343,1,0
337,10,17,25,31,768,34,0,343,0,1
338,10,17,25,31,14678,11,1,337,1,1
339,10,17,25,31,7314,34,0,325,0,1
340,10,17,21,26,6278,40,0,300,0,0
341,10,17,21,26,6278,40,0,300,0,0
342,10,17,19,23,11356,81,0,258,0,0
343,10,17,19,23,2317,95,0,16,0,0
344,10,17,16,20,5776,4,0,370,0,2
345,10,17,16,20,9975,65,0,370,0,1
346,10,17,16,20,50,65,0,370,0,1
347,10,17,16,20,5748,65,0,370,0,1
348,10,17,16,20,5796,66,0,370,0,0
349,10,17,15,19,10956,34,1,364,1,2
350,10,17,15,19,11918,93,1,364,1,1
351,10,17,15,19,12577,40,1,364,1,0
352,10,17,15,19,9332,40,1,364,1,0
353,10,17,15,19,319,40,1,364,1,0
354,10,17,15,19,3247,75,0,364,0,2
355,10,17,15,19,5743,93,0,364,0,1
356,10,17,15,19,7106,70,0,364,0,0
357,10,17,14,1,6241,50,0,459,0,0
358,10,17,14,1,13470,93,1,459,1,2
359,10,17,14,1,11363,93,1,440,1,1
360,10,17,14,1,8286,93,0,440,0,2
361,10,17,14,1,8077,34,0,440,0,0
362,10,17,14,1,307,93,0,407,0,2
363,10,17,14,1,6365,50,0,407,0,1
364,10,17,14,1,4365,32,0,371,0,0
365,10,17,12,17,14358,70,0,359,0,2
366,10,17,12,17,4540,70,0,359,0,2
367,10,17,12,17,6654,34,0,359,0,1
368,10,17,12,17,10894,93,0,359,0,0
369,10,17,12,17,1485,34,0,359,0,1
370,10,17,12,17,1760,93,0,359,0,0
371,10,17,11,15,1757,93,0,421,0,1
372,10,17,11,15,5294,31,1,355,1,2
373,10,17,11,15,12106,48,0,355,0,2
374,10,17,11,15,10324,31,0,355,0,0
375,10,17,11,15,2670,48,0,355,0,2
376,10,17,11,15,3837,32,0,464,0,2
377,10,17,11,15,5195,32,0,463,0,2
378,10,17,10,24,13714,7,0,438,2,0
379,10,17,10,14,2744,95,0,438,2,1
380,10,17,10,14,1206,32,0,438,2,2
381,10,17,10,13,4676,32,1,438,2,1
382,10,17,9,11,10163,93,0,299,0,2
383,10,17,9,11,4333,34,0,298,0,0
384,10,17,9,10,6273,93,0,442,0,1
385,10,17,6,6,7867,25,0,293,0,2
386,10,17,9,10,7964,21,0,442,0,0
387,10,17,6,6,10284,40,1,292,1,2
388,10,17,6,6,8423,34,0,291,0,2
389,10,17,6,6,5241,34,0,287,0,1
390,10,17,6,6,4017,40,0,281,0,0
391,10,17,6,6,13927,93,0,281,0,1
392,10,17,5,5,2659,75,0,248,0,0
393,10,17,5,5,12219,32,0,217,0,0
394,10,17,5,5,6914,70,0,176,0,0
395,10,17,5,5,5365,8,0,6,0,0
396,10,17,3,3,7625,95,1,314,1,2
397,10,17,5,5,8157,73,0,23,0,0
398,10,17,3,3,9849,93,1,314,1,1
399,10,17,3,3,8145,11,1,314,1,0
400,10,17,3,3,6006,97,0,314,0,2
401,10,17,3,3,3920,95,0,314,0,1
402,10,17,3,3,4721,95,0,314,0,1
403,10,17,3,3,8828,93,0,314,0,0
404,10,17,2,2,3796,86,1,424,1,0
405,10,17,2,2,7777,7,0,389,0,0
406,10,17,2,2,8610,75,0,382,0,0
407,10,17,2,2,5394,34,1,330,1,0
408,10,17,2,2,14579,70,0,368,0,1
409,10,17,2,2,6170,20,0,259,0,1
410,10,17,2,2,1512,34,1,145,1,1
411,10,17,2,2,1592,95,0,145,0,1
412,10,17,2,2,1230,34,1,143,1,1
413,10,17,2,2,1230,34,1,143,1,1
414,10,17,2,2,4976,95,0,143,0,1
415,10,17,2,2,9374,95,0,129,0,2
416,10,17,2,2,4976,95,0,91,0,2
417,10,17,2,2,321,93,1,59,1,2
418,10,17,1,0,6969,93,1,378,1,2
419,10,17,2,2,10659,49,0,53,0,2
420,10,17,0,43,2850,48,0,461,0,2
421,10,17,0,43,5535,40,0,461,0,1
422,10,17,0,43,5432,61,0,461,0,0
423,10,17,0,35,8963,95,0,144,0,1
424,10,17,0,35,4087,95,0,144,0,1
425,10,17,0,35,10955,34,1,142,1,1
426,10,17,0,35,13959,95,0,142,0,1
427,10,17,0,35,12581,95,1,141,1,1
428,10,17,0,35,12662,95,0,133,0,1
429,10,17,0,35,4087,95,0,95,0,1
430,10,17,0,35,10776,93,0,131,0,0
431,10,17,0,35,5254,95,0,93,0,2
432,10,17,0,35,10570,34,1,57,1,2
433,10,17,0,35,11281,93,1,55,1,2
434,10,17,0,12,7213,34,1,124,1,2
435,10,17,0,12,2077,95,1,124,1,1
436,10,17,0,12,152,93,0,73,0,0
437,12,16,36,46,6328,83,0,232,0,0
438,12,16,36,46,1260,48,0,139,0,0
439,12,16,36,45,570,40,0,263,0,0
440,12,16,36,45,7003,11,0,186,0,0
441,12,16,36,45,4114,95,0,213,0,1
442,12,16,36,45,3143,93,0,23,0,1
443,12,16,35,44,1079,11,0,231,0,1
444,12,16,35,44,157,93,0,1,0,1
445,12,16,33,41,8418,50,1,460,1,2
446,12,16,33,41,7110,93,1,460,1,1
447,12,16,33,41,5726,50,1,460,1,2
448,12,16,33,41,6571,72,1,460,1,0
449,12,16,33,41,10205,34,0,460,0,2
450,12,16,33,41,9253,50,0,460,0,1
451,12,16,33,41,7018,93,0,460,0,0
452,12,16,33,41,10545,93,0,460,0,0
453,12,16,28,34,876,18,0,163,2,2
454,12,16,28,34,8642,93,0,117,2,2
455,12,16,27,33,14150,33,0,449,2,2
456,12,16,27,33,2747,33,0,353,2,1
457,12,16,27,33,14210,34,0,341,2,2
458,12,16,27,33,14260,83,0,351,2,2
459,12,16,25,31,4855,34,0,426,0,0
460,12,16,25,31,7949,34,0,361,0,2
461,12,16,25,31,5912,86,0,361,0,0
462,12,16,25,31,3468,32,0,360,0,0
463,12,16,25,31,5222,32,0,360,0,0
464,12,16,25,31,13821,65,0,343,0,1
465,12,16,25,31,8601,34,0,343,0,0
466,12,16,25,31,528,81,0,325,0,2
467,12,16,21,26,6489,30,0,300,0,0
468,12,16,19,23,699,32,0,258,0,0
469,12,16,21,26,7490,93,0,284,0,0
470,12,16,19,23,9758,93,0,16,0,0
471,12,16,16,20,9101,66,0,370,0,2
472,12,16,16,20,12694,32,0,370,0,1
473,12,16,16,20,3279,32,0,370,0,1
474,12,16,16,20,4007,32,0,370,0,1
475,12,16,16,20,7137,42,0,370,0,0
476,12,16,15,19,7035,86,0,364,0,2
477,12,16,15,19,10565,97,0,364,0,1
478,12,16,15,19,13453,75,0,364,0,0
479,12,16,15,19,2466,75,0,364,0,0
480,12,16,15,19,8276,75,0,364,0,0
481,12,16,14,1,14894,34,1,440,1,2
482,12,16,14,1,9247,40,1,440,1,0
483,12,16,14,1,13442,50,0,440,0,1
484,12,16,14,1,14029,93,0,417,0,2
485,12,16,14,1,14029,93,0,417,0,2
486,12,16,14,1,7451,93,1,379,1,0
487,12,16,14,1,6345,50,0,352,0,0
488,12,16,12,17,6983,40,0,359,0,2
489,12,16,12,17,9818,70,0,359,0,1
490,12,16,12,17,2315,70,0,359,0,1
491,12,16,12,17,6932,70,0,359,0,1
492,12,16,12,17,11835,34,0,359,0,0
493,12,16,12,17,6826,93,0,359,0,0
494,12,16,12,17,1485,34,0,359,0,0
495,12,16,11,15,8107,48,0,421,0,1
496,12,16,11,15,10281,40,0,421,0,0
497,12,16,11,15,8434,40,1,355,1,2
498,12,16,11,15,12500,93,0,355,0,2
499,12,16,11,15,9589,31,0,355,0,0
500,12,16,11,15,4369,81,0,464,0,2
501,12,16,11,15,7253,31,0,463,0,2
502,12,16,11,15,14786,93,0,464,0,0
503,12,16,10,24,9783,48,0,438,2,0
504,12,16,10,14,2744,95,0,438,2,2
505,12,16,10,13,10279,93,1,438,2,1
506,12,16,9,11,10951,34,0,299,0,2
507,12,16,9,11,5661,34,0,299,0,2
508,12,16,9,11,9004,31,0,298,0,1
509,12,16,9,11,3988,21,0,88,0,1
510,12,16,6,7,4710,32,1,285,1,2
511,12,16,6,7,6378,32,0,275,0,2
512,12,16,6,6,6040,64,0,293,0,0
513,12,16,6,6,9033,93,0,293,0,1
514,12,16,6,6,7004,93,0,291,0,1
515,12,16,6,6,7813,93,0,281,0,1
516,12,16,5,5,7561,93,0,240,0,1
517,12,16,5,5,11812,95,0,194,0,1
518,12,16,5,5,8356,20,0,168,0,1
519,12,16,5,5,2655,63,0,194,0,0
520,12,16,5,5,6588,72,0,23,0,2
521,12,16,3,3,2375,95,0,314,0,2
522,12,16,3,3,3381,93,0,314,0,1
523,12,16,3,3,2092,20,0,314,0,0
524,12,16,3,3,5317,20,0,314,0,0
525,12,16,2,2,6830,70,0,424,0,1
526,12,16,2,2,11178,32,1,386,1,1
527,12,16,2,2,8740,32,1,368,1,1
528,12,16,2,2,2700,86,0,330,0,1
529,12,16,2,2,6289,32,0,156,0,1
530,12,16,2,2,496,93,0,329,0,1
531,12,16,2,2,7227,34,1,145,1,1
532,12,16,2,2,9604,51,0,145,0,1
533,12,16,2,2,7012,32,1,143,1,1
534,12,16,2,2,5095,95,0,143,0,1
535,12,16,2,2,13241,95,0,143,0,1
536,12,16,2,2,4969,95,1,129,1,0
537,12,16,2,2,12885,70,1,91,1,0
538,12,16,2,2,5370,95,0,75,0,0
539,12,16,2,2,14661,27,0,49,0,0
540,12,16,0,43,6860,40,0,461,0,2
541,12,16,1,0,6009,83,0,378,0,2
542,12,16,0,43,6213,93,0,461,0,1
543,12,16,0,43,3756,95,0,461,0,0
544,12,16,0,35,13497,95,0,144,0,1
545,12,16,0,35,9313,95,1,142,1,1
546,12,16,0,35,853,34,1,142,1,2
547,12,16,0,35,3896,34,0,142,0,2
548,12,16,0,35,3476,34,1,141,1,2
549,12,16,0,35,33,93,0,141,0,2
550,12,16,0,35,8539,95,0,133,0,2
551,12,16,0,35,8539,95,0,97,0,2
552,12,16,0,35,14206,34,1,131,1,0
553,12,16,0,35,2703,95,1,94,1,0
554,12,16,0,35,4803,13,1,92,1,0
555,12,16,0,35,1727,93,0,57,0,0
556,12,16,0,35,5254,95,0,55,0,0
557,12,16,0,35,5254,95,0,55,0,0
558,12,16,0,12,13793,93,0,124,0,1
559,9,15,36,46,8714,34,0,255,0,1
560,9,15,36,46,13766,40,0,170,0,1
561,9,15,36,45,4796,93,0,255,0,1
562,9,15,36,45,13522,50,0,170,0,1
563,9,15,36,45,9082,43,0,216,0,1
564,9,15,35,44,897,93,0,252,0,2
565,9,15,35,44,10828,7,0,14,0,2
566,9,15,33,41,6343,50,1,460,1,2
567,9,15,33,41,8785,93,1,460,1,1
568,9,15,33,41,7584,93,1,460,1,1
569,9,15,33,41,7492,70,1,460,1,0
570,9,15,33,41,9319,50,0,460,0,2
571,9,15,33,41,8435,93,0,460,0,1
572,9,15,33,41,10587,86,0,460,0,0
573,9,15,28,34,14487,32,0,430,0,0
574,9,15,28,34,4213,95,0,450,0,2
575,9,15,28,34,255,95,0,117,0,1
576,9,15,27,33,8207,93,0,427,0,1
577,9,15,27,33,5879,95,0,341,2,1
578,9,15,27,33,261,33,0,149,2,0
579,9,15,27,33,110,33,0,149,2,0
580,9,15,25,31,6990,21,0,405,0,0
581,9,15,25,31,2353,65,0,361,0,1
582,9,15,25,31,4606,34,0,360,0,1
583,9,15,25,31,3371,4,0,343,0,2
584,9,15,25,31,14703,93,0,343,0,0
585,9,15,25,31,8731,32,0,343,0,1
586,9,15,25,31,13240,93,0,337,0,1
587,9,15,21,26,7490,93,0,300,0,2
588,9,15,16,20,10672,4,0,370,0,2
589,9,15,16,20,14748,66,0,370,0,1
590,9,15,16,20,18,66,0,370,0,1
591,9,15,16,20,11385,66,0,370,0,1
592,9,15,16,20,11402,42,0,370,0,0
593,9,15,14,1,1991,86,1,458,1,1
594,9,15,14,1,6311,93,1,440,1,1
595,9,15,14,1,5744,93,0,440,0,2
596,9,15,14,1,7774,93,0,440,0,2
597,9,15,14,1,3082,34,0,440,0,0
598,9,15,14,1,14030,93,1,379,1,2
599,9,15,14,1,9257,50,0,352,0,2
600,9,15,12,17,5829,11,0,359,0,2
601,9,15,12,17,12898,40,0,359,0,1
602,9,15,12,17,4324,11,0,359,0,2
603,9,15,12,17,6174,40,0,359,0,1
604,9,15,12,17,9700,50,0,359,0,0
605,9,15,11,15,8107,48,0,421,0,2
606,9,15,11,15,578,40,0,421,0,0
607,9,15,11,15,6960,40,0,421,0,0
